"primary","house","street","city","state","zipcode","block","lot","parcel","locationType","notes"
"False","23","Libby Ln","Crawfordville","FL","32327","","","","",""
"True","6326","Couch House Ct.","Tallahassee","FL","32312","","","","",""
"True","8688","Shire Ridge Loop","Tallahassee","FL","32309","","","","",""
"True","123","East Gulf Beach Dr.","St. George Island","FL","","","","","",""
"True","2132","Little River Lane","Tallahassee","FL","32311","","","","",""
"True","1235","Apalachee Pkwy","Tallahassee","FL","32301","","","","",""
"True","3642","Moody Trl.","Tallahassee","FL","32309","","","","",""
"True","1335","Frank Smith Rd.","Quincy","FL","32352","","","","",""
"True","8707","Salamanca","Tallahassee","FL","32311","","","","",""
"True","14200","Otter Run Rd.","Tallahassee","FL","32312","","","","",""
"False","32","JK Moore Rd","Crawfordville","FL","32327","","","","",""
"True","1243","Sedgefield Rd.","Tallahassee","FL","32317","","","","",""
"True","3120","Brandywine Dr.","Tallahassee","FL","32308","","","","",""
"True","3048","Whirl A Way Trail","Tallahassee","FL","32309","","","","",""
"True","6995","Big Woods Dr","Tallahassee","FL","32309","","","","",""
"True","1202","Comanche Trl.","Tallahassee","FL","32304","","","","",""
"True","78","Pinewood St","Crawfordville","FL","32327","","","","",""
"True","1009","Waverly Rd.","Tallahassee","FL","32312","","","","",""
"True","2360","Cypress Cove Drive","Tallahassee","FL","32310","","","","",""
"True","3608","Harwell Pl","Tallahassee","FL","32303","","","","",""
"True","3989","Calle De Santos Rd.","Tallahassee","FL","32311","","","","",""
"True","2026","Morning Dove","Tallahassee","FL","32312","","","","",""
"True","7935","Thomasville Rd.","Tallahassee","FL","32312","","","","",""
"True","6713","Hill Gail Trl","Tallahassee","FL","32309","","","","",""
"True","1102","Lasswade Dr.","Tallahassee","FL","32312","","","","",""
"False","1913","Dellwood Dr","Crawfordville","FL","32303","","","","",""
"False","1191","Alligator Point Dr.","Freeport","FL","32439","","","","",""
"True","2668","Chateau Ln.","Tallahassee","FL","32311","","","","",""
"True","9486","Wakulla Springs Rd.","Tallahassee","FL","32305","","","","",""
"True","9794","Rosa Mistica Ct.","Tallahassee","FL","32317","","","","",""
"True","7236","Newfield DR","Talllahassee","FL","32303","","","","",""
"False","3063","Royal Palm Way","Tallahassee","FL","32309","","","","",""
"False","3515","Tallapoosa Ln","Tallahassee","FL","32303","","","","",""
"True","6784","Winding Creek Ct","Tallahassee","FL","32311","","","","",""
"True","4085","N. Monroe St.","Tallahassee","FL","32303","","","","",""
"False","1309","Lansdowne Rd","Tallahassee","FL","32317","","","","",""
"True","162","Woodland Herritage Blvd.","Crawfordville","FL","32327","","","","",""
"True","1916","E. Windwood Way","Tallahassee","FL","32311","","","","",""
"True","11124","Bexhill Lane","Tallahassee","FL","32317","","","","",""
"True","4557","High Grove Rd.","Tallahassee","FL","32309","","","","",""
"True","238","Baywood Dr.","Carrabelle","FL","32322","","","","",""
"True","71","Spruce Lane, South","Havana","FL","32333","","","","",""
"True","3100","Black Gold Trl.","Tallahassee","FL","","","","","",""
"False","1663","Vineyard Way","Tallahassee","FL","32317","","","","",""
"False","2901","Edenderry Dr.","Tallahassee.","FL","32309","","","","",""
"False","3712","Longfellow Rd","Tallahassee","FL","32311","","","","",""
"True","87","Walker Creek Dr.","Tallahassee","FL","32327","","","","",""
"True","","Efficientis, LLC","Tallahassee","FL","32302","","","","",""
"True","1787","Orange Wood St.","Pasadena","FL","91106","","","","",""
"True","1527","Blockford Ct. E.","Tallahassee","FL","32317","","","","",""
"False","2008","Atascadero Ct","Tallahassee","FL","32317","","","","",""
"True","1436","Tiger Lily Ct.","Tallahassee","FL","32303","","","","",""
"False","9601","Miccosukee Rd., MLC 18","Tallahassee","FL","32308","","","","",""
"False","4909","Leah Lane","Tallahassee","FL","32303","","","","",""
"True","2513","Hastings Dr.","Tallahassee","FL","32303","","","","",""
"False","158","Audubon Drive","Havana","FL","32333","","","","",""
"True","804","Mays Rd","Tallahassee","FL","32312","","","","",""
"True","4144","McLeod Dr.","Tallahassee","FL","32303","","","","",""
"True","6527","Montrose Trl","Tallahassee","FL","32309","","","","",""
"True","5393","Sombra Del Lago","Tallahassee","FL","32303","","","","",""
"True","3202","Lakeshore Dr. W","Tallahassee","FL","32312","","","","",""
"True","64","Satinwood","Crawfordville","FL","32327","","","","",""
"True","6427","Count Turf Trl.","Tallahassee","FL","32309","","","","",""
"True","10172","Clydesdale Dr.","Tallahassee","FL","32311","","","","",""
"True","1650","Folkstone Rd","Tallahassee","FL","32312","","","","",""
"True","6376","Duck Call Ct.","Tallahassee","FL","32309","","","","",""
"True","2207","Orleans Dr.","Tallahassee","FL","32308","","","","",""
"False","216","Francis Maples Dr","Tallahassee","FL","32310","","","","",""
"True","1512","Meeks Rd","Tallahassee","FL","32317","","","","",""
"False","341","Beaver Lake Rd.","Tallahassee","FL","32312","","","","",""
"True","8747","Minnow Creek Dr.","Tallahassee","FL","32312","","","","",""
"True","4871","Highgrove Road","Tallahassee.","FL","32309","","","","",""
"True","2944","Whirlaway Trail","Tallahassee","FL","32309","","","","",""
"True","2643","Lucerne Dr.","Tallahassee","FL","32303","","","","",""
"True","4915","Buck Lake Rd","Tallahassee","FL","32317","","","","",""
"True","7609","Tally Ann Dr.","Tallahassee","FL","32311","","","","",""
"False","1831","Lakeshore Lane","Tallahassee","FL","32312","","","","",""
"False","2848","Spaulding Rd.","Tallahassee","FL","32303","","","","",""
"True","760","Lonnie Raker Rd.","Crawfordville","FL","32327","","","","",""
"False","1514","Canadian Geese Trl","Tallahassee","FL","32317","","","","",""
"True","2500","Merchants Row Blvd, Apt.187","Tallahassee","FL","32311","","","","",""
"True","1549","Balkin Rd.","Tallahassee","FL","32305","","","","",""
"True","3124","Lookout Trl.","Tallahassee","FL","32309","","","","",""
"True","3242","Citation Trail","Tallahassee","FL","32309","","","","",""
"True","1060","Live Oak Plantation Rd.","Tallahassee","FL","32312","","","","",""
"True","835","Maderia Circle","Tallahassee","FL","32312","","","","",""
"True","6159","Leigh Read Rd.","Tallahassee","FL","32309","","","","",""
"True","7929","Reynolds Drive","Tallahassee","FL","32312","","","","",""
"False","44","Iroquois Rd.","Crawfordville","FL","32327","","","","",""
"True","3703","Corinth Dr.","Tallahassee","FL","32308","","","","",""
"True","3224","Proud Clarion","Tallahassee","FL","32312","","","","",""
"False","10769","Old Plank Rd.","Tallahassee","FL","32305","","","","",""
"True","8251","Chickasaw Trl.","Tallahassee","FL","32312","","","","",""
"False","","Larry Olszewski and","Woodville","FL","32326","","","","",""
"False","323","Buttonwood Ln.","Tallahassee","FL","32317","","","","",""
"True","2455","Chateau Ln.","Tallahassee","FL","32311","","","","",""
"False","160","lineage Ct","Monticello","FL","32344","","","","",""
"True","8854","Celia","Tallahassee","FL","32305","","","","",""
"True","3712","Sally Ln.","Tallahassee","FL","32312","","","","",""
"True","3961","Loblolly Ln","Tallahassee","FL","32317","","","","",""
"True","4987","Glen Castle Drive","Tallahassee","FL","32308","","","","",""
"True","413","Timberlane Road","Tallahassee","FL","32312","","","","",""
"True","3820","Bobbin Mill Road","Tallahassee","FL","32312","","","","",""
"True","3817","Castleberry Dr.","Tallahassee","FL","32303","","","","",""
"True","2274","Stonewood Ln.","Tallahassee","FL","32305","","","","",""
"True","","PO Box 16586","Tallahassee","FL","32317","","","","",""
"False","3476","Cedarwoods Trl","Tallahassee","FL","32312","","","","",""
"True","1831","Lake Shore Ln.","Tallahassee","FL","32312","","","","",""
"False","2364","Carefree Cove","Tallahassee","FL","32308","","","","",""
"True","9557","Star Hawk","Tallahassee","FL","32308","","","","",""
"False","","P. O. Box 12668","Tallahassee","FL","32317","","","","",""
"True","501","Ellis Rd.","Tallahassee","FL","32317","","","","",""
"True","1542","Twin Lakes","Tallahassee","FL","32311","","","","",""
"False","1716","Crowder Road","Tallahassee","FL","32303","","","","",""
"True","4345","Crump Rd.","Tallahassee","FL","32309","","","","",""
"True","7229","Newfield Dr.","Tallahassee","FL","32303","","","","",""
"True","1530","Metropolitan Blv","Tallahassee","FL","32308","","","","",""
"False","","Leon County Parks and Recreation","Tallahassee","FL","32308","","","","",""
"True","3084","Connector Dr","Tallahassee","FL","32303","","","","",""
"False","255","Quail Run","Crawfordville","FL","32327","","","","",""
"True","1947","Faulk Drive","Tallahassee","FL","32303","","","","",""
"True","2624","Lucerne Dr.","Tallahassee","FL","32303","","","","",""
"False","1717","Capital Cir NE","Tallahassee","FL","32308","","","","","MAINTENANCE"
"True","9512","Apalachee Pkwy","Tallahassee","FL","32311","","","","","CONTRACT EXPIRES 8/25/2022,PERMIT EXPIRES 8/25/21,INSTALLED 12/7/2005,ATU MAINTENANCE"
"True","1350","W. Tennessee St.","Tallahassee","FL","32304","","","","",""
"False","4345","Bloxham Cutoff","Crawfordville","FL","32327","","","","",""
"True","2340","Bourgogne Dr.","Tallahassee","FL","32308","","","","",""
"True","3517","Willow Spring Lane","Tallahassee","FL","32312","","","","",""
"False","4852","Buck Lake Rd.","Tallahassee","FL","32317","","","","",""
"False","71","San Bonita Way","Havana","FL","32333","","","","",""
"False","180","Ponderosa Ln.","Midway","FL","32343","","","","",""
"True","1249","CR 12","Tallahassee","FL","32312","","","","",""
"True","12995","Forest Run Rd.","Tallahassee","FL","32317","","","","",""
"True","2495","Augustine Ct.","Tallahassee","FL","32311","","","","",""
"False","19306","North By Northwest Rd.","Tallahassee","FL","32310","","","","",""
"True","4286","Maylor Lane","Tallahassee","FL","32308","","","","",""
"True","727","Benjamin Chaires Rd.","Tallahassee","FL","32317","","","","",""
"False","2407","Manzanita Ct","Tallahassee","FL","32303","","","","",""
"True","594","Old Tung Grove Rd.","Tallahassee","FL","32344","","","","",""
"True","6420","Kingman Trl","Tallahassee","FL","32309","","","","",""
"True","2481","Arvah Branch Blvd","Tallahassee","FL","32309","","","","",""
"True","273","Havana Hwy","Quincy","FL","32352","","","","",""
"True","3125","Elwood Trl.","Tallahassee","FL","32309","","","","",""
"True","2211","Natural Wells Dr.","Tallahassee","FL","32305","","","","",""
"True","3821","Lost Lane","Tallahassee","FL","32309","","","","",""
"True","1337","Lawndale Rd.","Tallahassee","FL","32317","","","","",""
"True","1264","Quail Lane","Monticello","FL","32344","","","","",""
"False","327","Canal St.","Crawfordville","FL","32327","","","","",""
"False","1586","Steele St.","Denvr","FL","80206","","","","",""
"True","2929","Quail Rise Ct.","Tallahassee","FL","32309","","","","",""
"False","3427","N Carnation Ct","Tallahassee","FL","32303","","","","",""
"True","56","Hickorywood Dr","Crawforfville","FL","32327","","","","",""
"True","428","East College Ave.","Tallahassee","FL","32301","","","","",""
"True","1861","Rodeo Dr.","Tallahassee","FL","32311","","","","",""
"False","4251","Rockingham Rd.","Tallahassee","FL","32303","","","","",""
"True","10524","Lake Iamonia Dr","Tallahassee","FL","32312","","","","",""
"False","1991","Orchard Pond","Tallahassee","FL","32312","","","","",""
"True","7788","Briarcreek Rd. N.","Tallahassee","FL","32312","","","","",""
"True","2658","Topaz Way","Tallahassee","FL","32308","","","","",""
"False","8169","Wenoga Ct.","Tallahassee","FL","32311","","","","",""
"True","403","Castleton Cir.","Tallahassee","FL","32312","","","","",""
"True","8656","Alexandrite Ct","Tallahassee","FL","32309","","","","",""
"True","2084","Cynthia Dr.","Tallahassee","FL","32303","","","","",""
"True","6981","Duck Cove Rd","Tallahassee","FL","32312","","","","",""
"True","6733","Lanover Cir.","Tallahassee","FL","32317","","","","",""
"True","1109","Jeffery Rd","Tallahassee","FL","32312","","","","",""
"True","56","Leslie Lane","Crawfordville","FL","32327","","","","",""
"False","3213","Gallant Fox Trl.","Tallahassee","FL","32309","","","","",""
"True","2680","Baum Road","Tallahassee","FL","32311","","","","",""
"True","10025","N. Natural Wells Dr.","Tallahassee","FL","32305","","","","",""
"True","2017","Beaver Creek Dr.","Havana","FL","32333","","","","",""
"True","7527","Old St. Augustine Rd","Tallahassee","FL","32311","","","","",""
"True","108","Powerline Rd","Crawfordville","FL","32327","","","","",""
"False","13850","Capitola Rd","Tallahassee","FL","32317","","","","",""
"False","2674","Crowder Loop","Tallahassee","FL","32303","","","","",""
"False","2233","Mandrell Ct","Tallahassee","FL","32303","","","","",""
"True","5545","W.W. Kelly Rd.","Tallahassee","FL","32311","","","","",""
"True","3046","Cloudland Drive","Tallahassee","FL","32312","","","","",""
"False","2336","Cypress Cove Dr.","Tallahassee","FL","32310","","","","",""
"True","195","Villa Lane","Havana","FL","32333","","","","",""
"True","8957","Winged Foot Dr.","Tallahassee","FL","32312","","","","",""
"True","2369","Tour Eiffel Dr.","Tallahassee","FL","32308","","","","",""
"True","9757","Mahan Dr.","Tallahassee","FL","32309","","","","",""
"True","4512","Amber Vally Rd","Tallahassee","FL","32312","","","","",""
"True","1977","Charlais St.","Tallahassee","FL","32317","","","","",""
"True","","Department of Construction","Tallahassee","FL","32307","","","","",""
"True","5838","Asheville Hwy","Monticello","FL","32344","","","","",""
"False","1911","-B N. Monroe St.","Tallahassee","FL","32303","","","","",""
"False","","Holistic Properties","Tallahassee","FL","32317","","","","",""
"True","2054","Hill-N-Dale Dr N.","Tallahassee","FL","32317","","","","",""
"True","6350","Verdura Way","Tallahassee","FL","32311","","","","",""
"True","4432","Bright Dr.","Tallahassee","FL","32303","","","","",""
"True","2632","Neuchatel Dr.","Tallahassee","FL","32303","","","","",""
"False","2601","Lucerne Dr.","Tallahassee","FL","32303","","","","",""
"True","6083","Gascony Lane","Tallahassee","FL","32308","","","","",""
"True","3551","Garden View Way","Tallahassee","FL","32309","","","","",""
"True","2341","Edenfield Rd","Tallahassee","FL","32308","","","","",""
"True","3946","Elysian Court","Tallahassee","FL","32311","","","","",""
"True","2433","Bass Bay Dr.","Tallahassee","FL","32312","","","","",""
"True","6636","Reigh Count Trl.","Tallahassee","FL","32309","","","","",""
"True","2050","Little River Ln.","Tallahassee","FL","32311","","","","",""
"True","2010","Longspur Ln.","Tallahassee","FL","32309","","","","",""
"False","3338","Mariana Oaks Dr","Tallahassee","FL","32311","","","","",""
"True","4131","McLeod Dr.","Tallahassee","FL","32303","","","","",""
"True","2005","Lambert Lane","Tallahassee","FL","32311","","","","",""
"True","2979","Oak Tree Ln.","Tallahassee","FL","32310","","","","",""
"True","2035","LongView Dr","Tallahassee","FL","32303","","","","",""
"True","171","Southfork Ln","Crawfordville","FL","32327","","","","",""
"True","3187","Tallavana Trl.","Havana","FL","32333","","","","",""
"True","5340","Grove Valley Rd.","Tallahassee","FL","32303","","","","",""
"True","2233","Lake Heritage Dr","Tallahassee","FL","32311","","","","",""
"True","4198","St. Teresa ave.","St. Teresa","FL","","","","","",""
"True","3467","Frontier Rd","Tallahassee","FL","32309","","","","",""
"True","85","Mitchell St","Havana","FL","32333","","","","",""
"False","","sheats rd","Tallahassee","FL","32344","","","","",""
"False","3801","Chaires Cross Rd.","Tallahassee","FL","32317","","","","",""
"False","","Arcadia Ave","Tallahassee","FL","32309","","","","",""
"True","5215","EW Reeves Rd.","Tallahassee","FL","32305","","","","",""
"False","295","Ada Court","Tallahassee","FL","32305","","","","",""
"False","901","Geddie Rd","Tallahassee","FL","32304","","","","",""
"True","11038","Pennewa Trace","Tallahassee","FL","32317","","","","",""
"False","","williams rd","Tallahassee","FL","32317","","","","",""
"True","1802","Vinyard Way","Tallahassee","FL","32317","","","","",""
"True","3519","Sharer Rd.","Tallahassee","FL","32312","","","","",""
"True","3444","Frontier Rd.","Tallahassee","FL","32309","","","","",""
"True","1407","Alshire Ct. S","Tallahassee","FL","32317","","","","",""
"True","6539","Man O War TRL","Tallahassee","FL","32309","","","","",""
"True","978","Merritt Rd.","Havana","FL","32333","","","","",""
"False","6535","Kingman Trl.","Tallahassee","FL","32309","","","","",""
"True","6035","Boyton Homstead","Tallahassee","FL","32312","","","","",""
"True","2717","Masterson Ln.","Tallahassee","FL","32311","","","","",""
"True","1118","Lompoc Ct.","Tallahassee","FL","32317","","","","",""
"True","3675","Corinth Rd.","Tallahassee","FL","32308","","","","",""
"True","9401","Stonewood Ln","Tallahassee","FL","32301","","","","",""
"True","7014","Upland Glade St.","Tallahassee","FL","32312","","","","",""
"True","1765","Rodeo Dr.","Tallahassee","FL","32311","","","","",""
"True","3862","Imaginary Rd","Tallahassee","FL","32309","","","","",""
"True","8668","Alexandrite Ct.","Tallahassee","FL","32309","","","","",""
"True","2085","Ox Bottom Rd.","Tallahassee","FL","32312","","","","",""
"True","6776","Longhorn Dr.","Tallahassee","FL","32311","","","","",""
"True","5306","Isabelle Dr.","Tallahassee","FL","32305","","","","",""
"True","3607","Monmouth Ct.","Tallahassee","FL","32308","","","","",""
"False","4331","W Washington Hwy","Monticello","FL","32344","","","","",""
"True","4190","Louvinia Dr.","Tallahassee","FL","32311","","","","",""
"True","59","S. Quail Hollow Rd.","Havana","FL","32333","","","","",""
"True","2368","Tour Eiffel Dr.","Tallahassee","FL","32308","","","","",""
"False","1931","Hollywood Dr.","Tallahassee","FL","32303","","","","",""
"True","14241","Buckhorn Rd","Tallahassee","FL","32312","","","","",""
"True","2368","Tour Eiffel Dr","Tallahassee","FL","32308","","","","",""
"False","16824","Mahan  Dr","Tallahassee","FL","32309","","","","",""
"True","9084","Warbler Street","Tallahassee","FL","32305","","","","",""
"False","1093","River View Way","sevierville","FL","37876","","","","",""
"True","1504","Westheaven Dr","Tallahassee","FL","32310","","","","",""
"True","63","Mill Creek Road","Crawfordville","FL","32327","","","","",""
"True","1224","N. Adams St.","Tallahassee","FL","32303","","","","",""
"True","8120","Blue Quill Dr.","Tallahassee","FL","32312","","","","",""
"True","11701","Evergreen Hills Ct.","Tallahassee","FL","32305","","","","",""
"True","5421","Pedrick Crossing Dr.","Tallahassee","FL","32317","","","","",""
"True","1725","Capital Cir NW","Tallahassee","FL","32303","","","","",""
"True","65","Mossy Oaks 3rd St.","Quincy","FL","32351","","","","",""
"True","2078","Little River Ln","Tallahassee","FL","32311","","","","",""
"True","","Sweetfield Ln","Monticello","FL","32344","","","","",""
"True","3874","Imaginary Rd.","Tallahassee","FL","32309","","","","",""
"True","9689","N Horseshoe Rd","Tallahassee","FL","32317","","","","",""
"True","3880","Beechnut Gum Rd.","Tallahassee","FL","32309","","","","",""
"True","3648","Uncle Glover Rd.","Tallahassee","FL","32312","","","","",""
"True","3222","Yorktown Dr.","Tallahassee","FL","32312","","","","","MAINTENANCE"
"True","217","Meridian Hills Rd.","Tallahassee","FL","32312","","","","",""
"True","255","Telogia Creek Rd.","Quincy","FL","32351","","","","",""
"True","4332","Amber Valley Dr.","Tallahassee","FL","32312","","","","",""
"True","3038","Bell Grove Dr.","Tallahassee","FL","32308","","","","",""
"True","2815","Sweetbriar Dr.","Tallahassee","FL","32312","","","","",""
"True","5028","Nelly Ln.","Tallahassee","FL","32303","","","","",""
"True","3712","Bently Dr.","Tallahassee","FL","32303","","","","",""
"True","7778","McClure Dr.","Tallahassee","FL","32312","","","","",""
"True","62","R & R Lane","Crawfordville","FL","32327","","","","",""
"True","9717","Snail St.","Tallahassee","FL","32305","","","","",""
"True","321","Oaks Will Ct","Tallahassee","FL","32312","","","","","ATU MAINTENANCE"
"False","1500","China Grove Trail","Tallahassee","FL","32301-4972","","","","",""
"False","1320","Landover Ct","Tallahassee","FL","32317","","","","",""
"True","8044","Greenmont Ave.","Tallahassee","FL","32317","","","","",""
"True","3313","Reading Ln","Tallahassee","FL","32312","","","","",""
"True","2412","Napoleon Bonaparte Dr.","Tallahassee","FL","32309","","","","",""
"False","1320","Burgess Dr","Tallahassee","FL","32304","","","","",""
"True","3376","Barrow Hill Trl","Tallahassee","FL","32312","","","","",""
"False","","Deborah Saley, Broker Associate","Mar-LU Properties, Inc.","FL","","","","","",""
"False","2001","Woodstock Ln","Tallahassee","FL","32303","","","","",""
"True","","Mariana Oaks","","FL","","","","","",""
"True","1605","Groveland Hills Dr.","Tallahassee","FL","32317","","","","",""
"False","2338","Old St. Augustine Rd","Tallahassee","FL","32301","","","","",""
"True","9345","Yashuntafun Road","Tallahassee","FL","32311","","","","",""
"True","6008","Veteran's Memorial Dr","Tallahassee","FL","32308","","","","",""
"True","42","Ridgeland Ct.","Crawfordville","FL","32327","","","","",""
"True","8565","Marquis St.","Tallahassee","FL","32309","","","","",""
"True","9054","Foxwood Dr.","Tallahassee","FL","32309","","","","",""
"True","6411","Dancers Image Trl","Tallahassee","FL","32309","","","","",""
"True","15","Kings Ct.","Havana","FL","32333","","","","",""
"True","14830","SW Mt. Gilead Rd.","Greenville","FL","32331","","","","",""
"False","","P.O. Box 3451","Tallahassee","FL","32315","","","","",""
"True","4131","Neil Court","Tallahassee","FL","32303","","","","",""
"False","12487","Holley Rd","Tallahassee","FL","32317","","","","",""
"False","","","Tallahassee","FL","32312","","","","",""
"True","5056","Easy Street","Tallahassee","FL","32303","","","","",""
"True","6432","Cavalcade Trail","Tallahassee","FL","32312","","","","",""
"True","45","Happy Time Dr.","Crawfordville","FL","32327","","","","",""
"False","4967","Glen Castle Dr.","Tallahassee","FL","32309","","","","",""
"True","29841","SW Liberty Wilderness Camp Road","Bristol","FL","32321","","","","",""
"False","3919","Booth Rd.","Tallahassee","FL","32303","","","","",""
"True","3989","Sunhawk Blvd","Tallahassee","FL","32309","","","","",""
"True","8303","Hunters Ridge Trl","Tallahassee","FL","32312","","","","",""
"True","3905","Blind Brook Ln.","Tallahassee","FL","32303","","","","",""
"True","6048","Pimlico Ct.","Talllahasee","FL","32309","","","","",""
"True","6513","Omaha Tr.","Tallahassee","FL","32309","","","","",""
"False","2393","McWest St","Tallahassee","FL","32303","","","","",""
"False","","","Jennifer Armstrong","FL","","","","","",""
"True","4567","Berklie Dr.","Tallahassee","FL","32309","","","","",""
"True","2032","Cynthia Dr.","Tallahassee","FL","32303","","","","",""
"True","4541","Pecan Branch","Tallahassee","FL","32308","","","","",""
"True","3858","Matt Wing Rd.","Tallahassee","FL","32311","","","","",""
"True","4451","Argyle Ln","Tallahassee","FL","32309","","","","",""
"False","3675","Dexter Dr.","Tallahassee","FL","32312","","","","",""
"True","9045","Old Chemonie Rd.","Tallahassee","FL","32309","","","","",""
"True","4452","Argyle Ln.","Tallahassee","FL","32317","","","","",""
"True","2155","Orleans Dr.","Tallaassee","FL","32308","","","","",""
"True","8821","Green Acorn Ln","Tallahassee","FL","32317","","","","",""
"True","780","Rustling Pines Blvd.","Midway","FL","32343","","","","",""
"True","2102","Woodstock Ln.","Tallahassee","FL","32303","","","","",""
"True","496","Rustling Pines Blvd","Midway","FL","32343","","","","",""
"True","1165","Poplar Drive","Tallahassee","FL","32304","","","","",""
"True","3108","Elwood Trl","Tallahassee","FL","32309","","","","",""
"True","1816","Woodgate Way","Tallahassee","FL","32308","","","","",""
"False","2015","Hanover Ct","Tallahassee","FL","32303","","","","",""
"True","16","Renee St","Ceawforsville","FL","32327","","","","",""
"True","3309","Lakeshore Dr.","Tallahassee","FL","32312","","","","",""
"True","317","Oak Will Ct.","Tallahassee","FL","32312","","","","",""
"True","1920","Seminole Dr.","Tallahassee","FL","32301","","","","",""
"False","1449","Turkey Roost Trl","Tallahassee","FL","32317","","","","",""
"True","6746","Walden Cir.","Tallahassee","FL","32317","","","","",""
"False","407","Tallavana Trl","Havana","FL","32333","","","","",""
"True","3502","Sprinil Rd.","Tallahassee","FL","32305","","","","",""
"True","3312","Cherokee Ridge","Tallahassee","FL","32312","","","","",""
"True","2009","Natalie Ct.","Tallahassee","FL","32305","","","","",""
"False","269","Pond Pine Dr.","Tallahassee","FL","32310","","","","",""
"True","2378","Tuskavilla Rd.","Tallahassee","FL","32312","","","","",""
"True","368","St. Angelo Rd.","Tallahassee","FL","32312","","","","",""
"False","528","E Park Avenue","Tallahassee","FL","32301","","","","",""
"True","3018","Harpers Ferry Dr.","Tallahassee","FL","32308","","","","",""
"True","5822","Deer Park Cir.","Tallahassee","FL","32311","","","","",""
"True","4557","Running Meadows Ln.","Tallahassee","FL","32303","","","","",""
"False","421","Old Magnolia Rd.","Tallahassee","FL","32327","","","","",""
"True","3219","Woodhill Dr.","Tallahassee","FL","32303","","","","",""
"False","1878","E Windwood Way.","Tallahassee","FL","32311","","","","",""
"True","5108","Touraine Dr.","Tallahassee","FL","32308","","","","",""
"True","7139","Old Lloyd Rd.","Monticello","FL","32344","","","","",""
"True","3204","Springdale Dr.","Tallahassee","FL","32312","","","","",""
"True","3842","East Millers Bridge Rd.","Tallahassee","FL","32312","","","","",""
"False","1816","Bridgemont Trl","Tallahassee","FL","32312","","","","",""
"True","110","Revadee Spears","Crawfordville","FL","32327","","","","",""
"True","1960","Raymond Tucker Rd.","Tallahassee","FL","32311","","","","",""
"True","2004","Bushy Hall Rd.","Tallahassee","FL","32309","","","","",""
"False","9044","Silver Oak Ln","Tallahassee","FL","32311","","","","",""
"True","4359","Millwood Ln.","Tallahassee","FL","32312","","","","",""
"True","7480","Skipper Ln.","Tallahassee","FL","32317","","","","",""
"True","8484","Titus Ln","Tallahasse","FL","32305","","","","",""
"False","12720","Miccosukee Rd","Tallahassee","FL","32309","","","","",""
"True","7983","Talley Ann Dr","Tallahassee","FL","32311","","","","",""
"True","1430","Highland Dr.","Tallahassee","FL","32317","","","","",""
"True","171","O'Neal Way","Havana","FL","32333","","","","",""
"False","3329","Plowshare Rd","Tallahassee","FL","32309","","","","",""
"True","5707","La France Rd.","Tallahassee","FL","32305","","","","",""
"False","4","Rabbit Pond","Tallahassee","FL","32309","","","","",""
"True","1021","East 7th Avenue","Tallahassee","FL","32303","","","","",""
"True","7270","Kidd Dr","Tallahassee","FL","32303","","","","",""
"True","6073","Huckleberry Ln.","Tallahassee","FL","32303","","","","",""
"True","2742","Lakeview Point Rd.","Quincy","FL","32351","","","","",""
"False","489","John Knox","Tallahassee","FL","32303","","","","",""
"True","3785","Matt Wing Rd","Tallahassee","FL","32311","","","","",""
"True","4880","Easy St.","Tallahassee","FL","32303","","","","",""
"True","3709","Bentley Dr","Tallahassee","FL","32303","","","","",""
"True","690","Forest Lair","Tallahassee","FL","32312","","","","",""
"True","4202","Stargazer Tr.","Tallahassee","FL","32308","","","","",""
"False","1521","Maggie Ln","Tallahassee","FL","32308","","","","",""
"False","3929","Calle De Santos","Tallahassee","FL","32311","","","","",""
"True","1251","Sedgefield Rd","Tallahassee","FL","32317","","","","",""
"True","87","River Plantation","Crawfordville","FL","32327","","","","",""
"True","4764","Pintail Dr.","Tallahassee","FL","32317","","","","",""
"True","4000","Tallavana Trl","Havana","FL","32333","","","","",""
"True","1062","Winfield Forest Dr.","Tallahassee","FL","","","","","",""
"True","1528","China Grove Trail","Tallahassee","FL","32301","","","","","CLEARSTREAM,ATU MAINTENANCE"
"True","4657","Crooked Rd.","Tallahassee","FL","32310","","","","",""
"True","3440","Lakeshore Dr.","Tallahassee","FL","32312","","","","",""
"True","5355","Tallapoosa Rd.","Tallahassee","FL","32303","","","","",""
"True","2444","B Darnell Cir.","Tallahassee","FL","32303","","","","",""
"True","416","Revadee Spears Rd.","Crawfordville","FL","32327","","","","",""
"True","827","Wakulla Arran Rd.","Crawfordville","FL","32327","","","","",""
"True","4360","Amber Valley Dr.","Tallahassee","FL","32312","","","","",""
"True","1599","N Jefferson St.","Monticello","FL","32344","","","","",""
"True","3864","Matt Wing Rd,","Tallahassee","FL","32311","","","","",""
"True","9121","Hickory Nut hill","Tallahassee","FL","32312","","","","",""
"False","2079","Wildridge Dr","Tallahassee","FL","32303","","","","",""
"True","64","Summerwind Cir. N","Crawfordville","FL","32327","","","","",""
"True","200","Canopy Rd.","Monticello","FL","32344","","","","",""
"True","3966","Calle de Santos Dr","Tallahassee","FL","32311","","","","",""
"True","5048","Easy St.","Tallahassee","FL","32309","","","","",""
"True","2151","St Augustine Rd","Tallahassee","FL","32344","","","","",""
"True","237","Ace High Stables Rd.","Tallahassee","FL","32327","","","","",""
